"guid","descr"
"9EDD1FC502E5586284B679B0F1ABE3E4","Gezicht op de entree van het Holland Casino (Overste Den Oudenlaan 2) te Utrecht, met links een kunstwerk."
"9FE4163ED7E1588D87451B890CE0D67A","Afbeelding van het storten van het landhoofd voor het viaduct ('kunstwerk V') van de omgelegde Heicopperkade over de rijksweg Utrecht-Den Bosch te Oudenrijn. Opmerking: De foto bevindt zich in het archief van Rijkswaterstaat in Utrecht 1811-1972, toegangsnummer 248, inv.nr. 1320."
"A0D396EAB66B57868C4798757D40070B","Afbeelding van een maquette voor een mogelijk te realiseren kunstwerk in de wijk Overvecht te Utrecht."
"ABC199E58A7E559D90A2DEF976D98B31","Gezicht op de plastiek ""De Wonderbare Visvangst"" van de kunstenaar F.M.G.H. Gast in het plantsoen  bij de Kromme Rijn te Utrecht, vanuit het zuidwesten. Het kunstwerk stelt enigszins een geabstraheerde vissersboot voor waarop zeven mannen diep voorovergebogen hun netten binnenhalen. Opmerking: Lit.: Utrechts Nieuwsblad, 23 oktober 1985, 19<ZR>Beelden in de stad. Utrecht, 50 jaar kunst in de openbare Ruimte, (Utrecht 1998), 144-145."
"C44013C6FD005DDF8CC8DBE163042E70","Gezicht op een gebouwtje bij de skatebaan in het Griftpark te Utrecht met twee graffiti-kunstwerken die in 2012 zijn aangebracht."
"CA5D484CD94D53099CF0326D6A63E50C","Afbeelding van het bezoek van minister drs. E.J. de Pous van Economische Zaken aan de beurs ""Macroplastic"" in de Jaarbeurs te Utrecht. De minister knielt neer bij enkele in kunststof uitgevoerde kunstwerken."
"CBC8F1CC3DAC5108A9AB15A5049A7190","Afbeelding van het door A.J.P.F. Teeuwisse vervaardigde beeld Valkenier Te Paard bij de R.K. Lebuïnusschool voor MAVO (Onyxweg 1) te Utrecht.<ZR><ZR>N.B. Het kunstwerk stelt een te paard gezeten valkenier voor met een valk op de omhooggeheven rechterhand, springend over een boomstronk en is onthuld op 12 november 1964 (feestdag Sint Lebuïnus in de Katholieke kerk)."
"E0F4A3C262565832BECF159265A94409","Portret van drs. K.M.T. ('Sjarel') Ex, geboren Terwinselen 5 maart 1957, directeur van de Gemeentelijke Musea te Utrecht (1988-2004). Ten voeten uit van voren, staand bij een kunstwerk in de tuin van het Centraal Museum, met op de achtergrond de Nicolaikerk."
"E156DAB1C1455018B60C083776092C30","Gezicht op een dug-out met daarachter een graffiti-kunstwerk op een gebouwtje bij de skatebaan in het Griftpark te Utrecht."
"E1EA3AA1AF9256E69473BA9C4604AC87","Afbeelding van een kunstwerk bestaande uit gekleurde U-balken aan de gevel van een onbekend gebouw te Utrecht (drukkerij? Kanaleneiland?)."
"E3CE17A7AB3F5F7DA6794C7C03DD7108","Afbeelding van de anti-pausdemonstratie op de Hamburgerbrug te Utrecht, tijdens het bezoek van paus Johannes Paulus II aan Utrecht, met in het midden Fabiola, het Levende Kunstwerk uit Amsterdam."
"E4BB9084DB1E5E47A7E1E7AB1FAB4069","Afbeelding van het heien van de fundamenten voor het viaduct ('kunstwerk V') van de omgelegde Heicopperkade over de rijksweg Utrecht-Den Bosch te Oudenrijn. Opmerking: De foto bevindt zich in het archief van Rijkswaterstaat in Utrecht 1811-1972, toegangsnummer 248, inv.nr. 1320."
"E5C518D1F88351D7AD6105EFCE337BAC","Afbeelding van de door Jits Bakker vervaardigde wandplastiek, voorstellende de N.H. kerk te Vleuten temidden van de activiteiten in de gemeente Vleuten-De Meern: landbouw, veeteelt en industrie.<ZR><ZR>N.B. De gemeente Vleuten-De Meern is per 1 jan. 2001 bij de gemeente Utrecht gevoegd. Opmerking: Het kunstwerk werd in de tijdelijke raadzaal (later kantine) van het gemeentehuis (Dorpsstraat 9) te Vleuten geplaatst."
"E6B706BDC3EB5A26B8147E0D3077951D","Gezicht op de bekisting voor de boog van het in aanbouw zijnde viaduct ('kunstwerk V') van de omgelegde Heicopperkade over de rijksweg Utrecht-Den Bosch te Oudenrijn. Opmerking: De foto bevindt zich in het archief van Rijkswaterstaat in Utrecht 1811-1972, toegangsnummer 248, inv.nr. 1320."
"E8C6A12776DB5845B39AAD2B9E02C76C","Portret van Friedrick Wilhelm Mengelberg, geboren Keulen 18 oktober 1837, beeldhouwer, achiitect en kunstschilder, overleden Utrecht 6 februari 1919. Kniestuk, zittende aan een tekentafel. Met 7  afbeeldingen van diverse religieuze kunstwerken op een vouwblad van de N.V. Utrechtsche Maatschappij tot het vervaardigen van Kerk- en Huissieraden voorheen F.W. Mengelberg. Opmerking: Vouwblad, ontworpen door Otto Mengelberg, waarin wordt aangekondigd dat Friedrick Wilhelm Mengelberg zich terugtrekt als directeur van de vennootschap en dat in zijn plaats zijn zoons Otto en Hans Mengelberg zijn benoemd."
"258AFAB7B2465B5691893A6BC8488D56","Gezicht op de zijgevel van de sportzaal van het Spectrumcollege (La Bohèmedreef 7) te Utrecht, met de muurschildering 'Humphrey Mijnals' van graffiti-kunstenaar Insu-Inglu.<ZR><ZR>N.B. Humphrey Mijnals (Paramaribo, 1930) kwam in 1956 naar Nederland om te gaan voetballen bij de Utrechtse eredivisieploeg Elinkwijk in Zuilen. Hij was de eerste voetballer van Surinaamse afkomst die voor het Nederlands elftal speelde, op 3 april 1960 tegen Bulgarije. Hij is vooral beroemd vanwege een omhaal die hij in die wedstrijd in het eigen doelgebied maakte, nadat de bal na een doelpoging van een van de Bulgaren via de lat weer het veld in kwam. Deze omhaal is op het kunstwerk weergegeven (bron: Wikipedia)."
"28DEE22668135C018E4E27219C716D25","Afbeelding van het kunstwerk Barricade van Fernando Sánchez Castillo aan Het Lint in het Máximapark te Utrecht."
"2C42FD58885659A5A0E1F9DB81E0675B","Afbeelding van het kunstwerk De Fluitspeler in het Julianapark te Utrecht. Opmerking: naam kunstenaar: J. van Luijn.<ZR>datum plaatsing: 10 januari 1966.<ZR>materiaal: brons"
"4B935716BB8C569F86407AB46C250948","Afbeelding van een aantal klokken en een voor de gemeente Utrecht gegoten kunstwerk bij de klokkengieterij firma Eijsbouts te Asten."
"4D78FE5AF5965893972678B9E6CB3F4E","Afbeelding van het kunstwerk Barricade van Fernando Sánchez Castillo aan Het Lint in het Máximapark te Utrecht."
"4DB8EAF87F885894B09674096F12A15F","Afbeelding van het, door Lucas Lenglet in 2009 vervaardigde, kunstwerk Observatorium in het Máximapark te Utrecht."
"6108FE7C2F9B50ED921BF784CFEC1A59","Gezicht op de boog en het wegdek van het nieuwe viaduct ('kunstwerk V') van de omgelegde Heicopperkade over de rijksweg Utrecht-Den Bosch te Oudenrijn. Opmerking: De foto bevindt zich in het archief van Rijkswaterstaat in Utrecht 1811-1972, toegangsnummer 248, inv.nr. 1320."
"64024B60C8DA50D7BF9C13341B97DB47","Gezicht in het Park Oog-in-Al te Utrecht met het kunstwerk Liggende Vrouw."
"645139588E965B2DA9B75BB786C4AC34","Afbeelding van de, door F.M.G.H. Gast vervaardigde, plastiek De Wonderbare Visvangst, in het plantsoen langs de Kromme Rijn te Utrecht.<ZR><ZR>N.B. Het kunstwerk stelt, enigszins geabstraheerd, de vissersboot voor waarop zeven mannen diep voorovergebogen hun netten binnenhalen. Opmerking: De fotograaf, A.F.S.J. Hulskamp, fotografeerde o.a. veel in opdracht van de Dienst Bouw- en Woningtoezicht van de Gemeente Utrecht.<ZR><ZR>Fotonummer 18228."
"65EB2F77DD5A514FBFD7721C2D179E0C","Afbeelding van het vlechten van de wapening in de boog van het in aanbouw zijnde viaduct ('kunstwerk V') van de omgelegde Heicopperkade over de rijksweg Utrecht-Den Bosch te Oudenrijn. Opmerking: De foto bevindt zich in het archief van Rijkswaterstaat in Utrecht 1811-1972, toegangsnummer 248, inv.nr. 1320."
"66033EA779325315870E8D771485A924","Afbeelding van het storten van de rijvloer op het in aanbouw zijnde viaduct ('kunstwerk V') van de omgelegde Heicopperkade over de rijksweg Utrecht-Den Bosch te Oudenrijn. Opmerking: De foto bevindt zich in het archief van Rijkswaterstaat in Utrecht 1811-1972, toegangsnummer 248, inv.nr. 1320."
"7A7C6CC457026DF7E0534701000AEDB1","Afbeelding van de 'Grenspaal De Stijl' bij de entree van het Griftpark bij de Kleine Singel te Utrecht. De betonnen zuil van Boris Tellegen is een blijvende herinnering aan de kunstbeweging met als belangrijke leden Gerrit Rietveld en Piet Mondriaan, en tegelijkertijd een markering voor de 19 kilometer lange fietsroute tussen Utrecht en Amersfoort, waarlangs meer kunstwerken van Tellegen staan."
"7A7C6CC457036DF7E0534701000AEDB1","Detail van de 'Grenspaal De Stijl' bij de entree van het Griftpark bij de Kleine Singel te Utrecht. De betonnen zuil van Boris Tellegen is een blijvende herinnering aan de kunstbeweging met als belangrijke leden Gerrit Rietveld en Piet Mondriaan, en tegelijkertijd een markering voor de 19 kilometer lange fietsroute tussen Utrecht en Amersfoort, waarlangs meer kunstwerken van Tellegen staan."
"7A87996A7C289173E0534701000A031B","Afbeelding van het kunstwerk 'De wereld op zijn kop' van Jan Schmidt, op de rotonde in de Oudenrijnseweg te De Meern (gemeente Utrecht).<ZR>N.B. Het kunstwerk is ontworpen door Jan Schmidt; gebouwd door Hans Kraaij en Jan Schmidt en beschilderd door: JanIsDeMan en Insu-Inglu. Het is in 2009 geplaatst."
"7A87996A7C349173E0534701000A031B","Afbeelding van het kunstwerk 'De wereld op zijn kop' van Jan Schmidt, op de rotonde in de Oudenrijnseweg te De Meern (gemeente Utrecht).<ZR>N.B. Het kunstwerk is ontworpen door Jan Schmidt; gebouwd door Hans Kraaij en Jan Schmidt en beschilderd door: JanIsDeMan en Insu-Inglu. Het is in 2009 geplaatst."
"7A87996A7C3A9173E0534701000A031B","Detail van het kunstwerk 'De wereld op zijn kop' van Jan Schmidt: de voet van de globe, op de rotonde in de Oudenrijnseweg te De Meern (gemeente Utrecht).<ZR>N.B. Het kunstwerk is ontworpen door Jan Schmidt; gebouwd door Hans Kraaij en Jan Schmidt en beschilderd door: JanIsDeMan en Insu-Inglu. Het is in 2009 geplaatst."
"7A87996A7C3D9173E0534701000A031B","Afbeelding van het kunstwerk 'De wereld op zijn kop' van Jan Schmidt, op de rotonde in de Oudenrijnseweg te De Meern (gemeente Utrecht).<ZR>N.B. Het kunstwerk is ontworpen door Jan Schmidt; gebouwd door Hans Kraaij en Jan Schmidt en beschilderd door: JanIsDeMan en Insu-Inglu. Het is in 2009 geplaatst."
"7A882AE7A7F45F39E0534701000AACA2","Afbeelding van het kunstwerk 'Barricade' van Fernando Sánchez Castillo uit 2009, in het Máximapark te Leidsche Rijn (gemeente Utrecht)."
"7A882AE7A7F55F39E0534701000AACA2","Detail van het kunstwerk 'Barricade' van Fernando Sánchez Castillo uit 2009, in het Máximapark te Leidsche Rijn (gemeente Utrecht)."
"7A882AE7A7F65F39E0534701000AACA2","Detail van het kunstwerk 'Barricade' van Fernando Sánchez Castillo uit 2009: een Vespa-scooter op z'n kop, in het Máximapark te Leidsche Rijn (gemeente Utrecht)."
"7A882AE7A7F75F39E0534701000AACA2","Detail van het kunstwerk 'Barricade' van Fernando Sánchez Castillo uit 2009: een auto op z'n zijkant, in het Máximapark te Leidsche Rijn (gemeente Utrecht)."
"7A882AE7A7FA5F39E0534701000AACA2","Detail van het kunstwerk 'Barricade' van Fernando Sánchez Castillo uit 2009: twee autobanden, een stok en een jerrycan, in het Máximapark te Leidsche Rijn (gemeente Utrecht)."
"7A882AE7A7FF5F39E0534701000AACA2","Detail van het kunstwerk 'Barricade' van Fernando Sánchez Castillo uit 2009: een molotovcocktail, in het Máximapark te Leidsche Rijn (gemeente Utrecht)."
"7ACD73612E58B75EE0534701000AFD33","Afbeelding van een gedeelte van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E59B75EE0534701000AFD33","Afbeelding van een gedeelte van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E5AB75EE0534701000AFD33","Afbeelding van een gedeelte van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E5BB75EE0534701000AFD33","Afbeelding van een gedeelte van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, met bijgespoten een Utrechtse kabouter (KBTR), op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E5CB75EE0534701000AFD33","Afbeelding van een gedeelte van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, met bijgespoten een Utrechtse kabouter (KBTR), op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E5DB75EE0534701000AFD33","Gezicht op het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E5EB75EE0534701000AFD33","Afbeelding van een gedeelte van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, met bijgespoten een Utrechtse kabouter (KBTR), op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E61B75EE0534701000AFD33","Detail van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, met bijgespoten o.a. de tekst 'FAME', op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E62B75EE0534701000AFD33","Detail van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, met bijgespoten een gestileerde tekst, op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E63B75EE0534701000AFD33","Detail van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E64B75EE0534701000AFD33","Detail van het grote graffitikunstwerk 'treinen' van 'Jan is de Man' uit 2018, met o.a. de tekst '....Jan is de Man Producties....' en een Utrechtse kabouter (KBTR), op de skatebaan in het Griftpark te Utrecht."
"7ACD73612E65B75EE0534701000AFD33","Afbeelding van een graffitikunstwerk op het materiaalhok bij de skatebaan in het Griftpark te Utrecht."
"7ACD73612E66B75EE0534701000AFD33","Afbeelding van twee graffitikunstwerken op het materiaalhok bij de skatebaan in het Griftpark te Utrecht."
"7F6DE1CD69A18330E0534701000A7FC6","Afbeelding van het kunstwerk 'De Appel van Vleuten' ('Prophecies of Light advancing Light') van David Mackay uit 2011, op het gazon voor de Torenpleinkerk te Vleuten (gemeente Utrecht)."
"7F6DE1CD69A28330E0534701000A7FC6","Afbeelding van het kunstwerk 'De Appel van Vleuten' ('Prophecies of Light advancing Light') van David Mackay uit 2011, op het gazon voor de Torenpleinkerk te Vleuten (gemeente Utrecht)."
